date,avg_nitrogen_dioxide,max_nitrogen_dioxide,min_nitrogen_dioxide,max_time_nitrogen_dioxide,min_time_nitrogen_dioxide,avg_ozone,max_ozone,min_ozone,max_time_ozone,min_time_ozone,avg_sulphur_dioxide,max_sulphur_dioxide,min_sulphur_dioxide,max_time_sulphur_dioxide,min_time_sulphur_dioxide,avg_pm2_5,max_pm2_5,min_pm2_5,max_time_pm2_5,min_time_pm2_5,avg_pm10,max_pm10,min_pm10,max_time_pm10,min_time_pm10,pm2_5_avgdRolls,pm10_avgdRolls,eaqi,nitrogen_dioxide_eaqi,ozone_eaqi,sulphur_dioxide_eaqi,pm2_5_eaqi,pm10_eaqi,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_apparent_temperature,avg_relative_humidity_2m,avg_dew_point_2m,sum_precipitation,sum_rain,avg_pressure_msl,avg_surface_pressure,avg_cloud_cover,sum_et0_fao_evapotranspiration,avg_vapour_pressure_deficit,max_wind_speed_10m,max_wind_speed_100m,avg_wind_direction_10m,avg_wind_direction_100m,max_wind_gusts_10m,avg_soil_temperature_0_to_7cm,avg_soil_temperature_7_to_28cm,avg_soil_moisture_0_to_7cm,avg_soil_moisture_7_to_28cm,avg_shortwave_radiation,avg_direct_radiation,avg_diffuse_radiation,avg_direct_normal_irradiance,avg_global_tilted_irradiance,avg_terrestrial_radiation
2020-10-20,48.31666666666666,69.5,34.4,20:00:00,07:00:00,8.166666666666666,34.0,0.0,14:00:00,00:00:00,3.125,4.0,2.4,11:00:00,01:00:00,38.204166666666666,55.5,26.4,09:00:00,17:00:00,43.19583333333333,62.2,29.4,09:00:00,16:00:00,38.68576388888889,43.22430555555556,4,2,1,1,4,3,11.35,7.5,15.4,10.5875,85.33333333333333,8.8375,0.1,0.1,1024.9375,1007.2708333333334,78.16666666666667,1.29,0.2245833333333333,4.9,9.7,215.20833333333331,217.5,13.3,12.104166666666666,12.65,0.3531666666666666,0.3499999999999999,98.45833333333331,59.41666666666666,39.04166666666666,129.40416666666667,98.45833333333331,219.01666666666665
2020-10-21,47.9875,59.8,36.7,19:00:00,07:00:00,4.708333333333333,19.0,0.0,15:00:00,08:00:00,3.675,4.8,2.5,10:00:00,02:00:00,37.0625,45.4,30.1,11:00:00,18:00:00,43.44166666666666,53.9,38.5,11:00:00,17:00:00,36.93680555555556,42.105381944444446,4,2,1,1,4,3,12.254166666666668,10.3,14.5,11.575,88.08333333333333,10.275,0.2,0.2,1024.1,1006.5041666666666,94.5,0.8300000000000001,0.1795833333333333,8.9,11.8,254.70833333333331,251.33333333333331,19.1,13.1,13.441666666666668,0.3468333333333333,0.344375,55.0,11.583333333333334,43.41666666666666,32.833333333333336,55.0,216.0875
2020-10-22,36.645833333333336,48.4,29.2,21:00:00,06:00:00,4.958333333333333,12.0,0.0,17:00:00,07:00:00,3.404166666666667,4.3,2.3,19:00:00,03:00:00,29.525,37.0,21.6,02:00:00,17:00:00,34.7125,43.6,26.0,09:00:00,18:00:00,33.606944444444444,39.74409722222222,4,1,1,1,4,2,12.1125,10.4,14.6,11.620833333333332,92.5,10.9,1.5,1.5,1023.8541666666666,1006.2541666666666,91.79166666666669,0.64,0.1116666666666666,7.6,13.0,271.5,288.4166666666667,16.6,12.845833333333331,13.504166666666668,0.346375,0.34075,41.833333333333336,4.833333333333333,37.0,13.0875,41.833333333333336,213.15
2020-10-23,39.03333333333333,45.1,33.7,20:00:00,15:00:00,4.0,9.0,0.0,23:00:00,04:00:00,2.3666666666666667,3.1,1.7,08:00:00,06:00:00,31.4375,37.4,23.0,11:00:00,16:00:00,34.983333333333334,41.8,24.5,09:00:00,16:00:00,30.58125,35.12847222222222,4,1,1,1,4,2,12.829166666666666,11.3,13.8,12.8,95.95833333333331,12.208333333333334,10.9,10.9,1020.3291666666668,1002.8458333333332,99.625,0.43,0.0583333333333333,9.3,13.3,139.70833333333334,127.83333333333331,19.1,13.1875,13.6,0.3777916666666667,0.3451666666666667,23.83333333333333,0.25,23.58333333333333,0.7666666666666667,23.83333333333333,210.2625
2020-10-24,31.266666666666666,44.1,19.2,23:00:00,16:00:00,9.625,30.0,0.0,16:00:00,08:00:00,2.4458333333333333,3.3,1.2,14:00:00,06:00:00,26.5375,38.8,17.8,09:00:00,16:00:00,30.829166666666666,43.0,22.4,09:00:00,18:00:00,29.027430555555554,32.24375,4,1,1,1,4,2,13.3125,10.6,16.6,13.333333333333334,91.0,11.791666666666666,0.8,0.8,1016.6833333333334,999.2666666666668,60.41666666666666,0.89,0.1525,6.5,7.7,236.08333333333331,236.75,15.1,13.866666666666667,13.970833333333331,0.3867083333333334,0.3694583333333333,66.79166666666667,12.541666666666666,54.25,41.375,66.79166666666667,207.4416666666667
2020-10-25,31.608,43.4,21.2,22:00:00,07:00:00,8.96,34.0,0.0,15:00:00,00:00:00,2.928,3.9,2.1,00:00:00,15:00:00,26.952,35.0,15.0,07:00:00,18:00:00,29.996,41.2,18.9,10:00:00,17:00:00,26.93116666666667,30.87633333333333,4,1,1,1,4,2,12.524,9.1,16.8,12.288,92.04,11.156,0.2,0.2,1014.86,997.44,76.6,1.19,0.1388,7.3,17.4,169.12,190.36,17.3,13.732,14.064,0.37,0.36496,89.44,51.16,38.28,120.836,89.44,196.44
2020-10-26,26.67083333333333,41.4,12.3,22:00:00,04:00:00,25.125,43.0,4.0,05:00:00,22:00:00,2.1166666666666667,2.9,1.3,21:00:00,16:00:00,11.441666666666668,19.9,5.7,00:00:00,15:00:00,14.2875,22.3,6.0,07:00:00,14:00:00,18.398263888888888,21.647569444444443,2,1,1,1,2,2,13.341666666666669,11.9,14.8,12.3375,93.16666666666669,12.2625,29.8,29.8,1005.7416666666668,988.5291666666668,97.45833333333331,0.42,0.1041666666666666,22.3,36.5,119.41666666666669,140.0,57.2,13.645833333333334,14.354166666666666,0.412375,0.3897083333333333,17.125,1.0833333333333333,16.041666666666668,5.441666666666666,17.125,201.8125
2020-10-27,30.55,62.4,5.6,21:00:00,04:00:00,31.375,62.0,0.0,04:00:00,22:00:00,2.470833333333333,4.2,1.7,22:00:00,05:00:00,8.145833333333334,23.9,0.8,23:00:00,04:00:00,10.483333333333333,30.3,1.6,23:00:00,04:00:00,7.752083333333334,9.811284722222222,1,1,1,1,1,1,11.279166666666669,6.4,15.4,9.166666666666666,76.58333333333333,7.116666666666667,1.0,1.0,1009.1791666666668,991.7833333333332,38.29166666666666,1.52,0.33875,21.2,36.5,243.20833333333331,257.375,35.6,12.104166666666666,13.316666666666668,0.411875,0.4081666666666666,102.83333333333331,69.79166666666667,33.041666666666664,177.45416666666665,102.83333333333331,199.02083333333331
2020-10-28,39.87916666666667,68.0,26.1,20:00:00,16:00:00,11.666666666666666,48.0,0.0,16:00:00,00:00:00,4.058333333333334,5.5,2.9,11:00:00,05:00:00,23.416666666666668,33.9,13.4,08:00:00,15:00:00,29.275,40.3,17.8,09:00:00,14:00:00,17.83263888888889,22.197743055555552,2,1,1,1,2,2,11.058333333333332,6.3,16.8,9.6125,80.79166666666667,7.645833333333333,0.0,0.0,1017.6,1000.0458333333332,27.166666666666668,1.52,0.3008333333333333,9.7,14.5,218.95833333333331,225.79166666666663,15.8,11.791666666666666,12.445833333333333,0.397375,0.39675,119.375,88.54166666666667,30.83333333333333,227.90416666666667,119.375,196.24166666666667
2020-10-29,40.520833333333336,56.3,30.7,20:00:00,07:00:00,9.083333333333334,36.0,0.0,15:00:00,01:00:00,4.7250000000000005,6.4,3.4,12:00:00,05:00:00,24.1,30.8,15.5,02:00:00,17:00:00,28.84583333333333,38.8,19.0,10:00:00,14:00:00,24.135243055555552,29.874826388888888,3,2,1,1,3,2,11.5875,7.0,16.9,10.404166666666669,82.91666666666667,8.700000000000001,0.0,0.0,1019.3125,1001.7541666666666,29.375,1.37,0.2595833333333333,8.9,14.1,265.0416666666667,261.6666666666667,20.2,11.620833333333332,12.425,0.3779583333333333,0.3797916666666667,109.625,71.66666666666667,37.958333333333336,181.97083333333333,109.625,193.4875
2020-10-30,49.14166666666667,75.1,33.0,20:00:00,07:00:00,7.25,35.0,0.0,15:00:00,04:00:00,4.108333333333333,5.0,3.4,09:00:00,06:00:00,32.1875,45.3,23.1,23:00:00,17:00:00,40.016666666666666,52.8,29.6,23:00:00,00:00:00,27.19826388888889,32.37083333333333,4,2,1,1,4,2,10.954166666666666,6.6,17.5,10.166666666666666,88.75,9.0375,0.0,0.0,1023.3666666666668,1005.7083333333334,23.791666666666668,1.36,0.1845833333333333,8.2,13.1,152.5,206.45833333333331,14.4,11.916666666666666,12.541666666666666,0.3672083333333333,0.369375,112.375,79.66666666666667,32.708333333333336,210.28333333333333,112.375,190.76666666666665
2020-10-31,40.34166666666667,59.9,29.5,00:00:00,12:00:00,8.291666666666666,33.0,0.0,16:00:00,01:00:00,3.083333333333333,4.1,1.9,20:00:00,14:00:00,33.550000000000004,48.3,22.8,01:00:00,11:00:00,38.4375,52.7,26.5,00:00:00,15:00:00,34.59618055555556,42.238368055555554,4,2,1,1,4,3,10.620833333333334,7.4,15.4,9.8,95.33333333333331,9.833333333333334,0.0,0.0,1023.7833333333332,1006.0958333333332,55.0,0.78,0.0725,8.4,16.2,277.8333333333333,258.25,19.1,11.4875,12.4625,0.362875,0.3642083333333333,63.79166666666666,13.5,50.29166666666666,49.925,63.79166666666666,188.1625
2020-11-01,32.362500000000004,42.3,25.2,18:00:00,07:00:00,7.541666666666667,30.0,0.0,15:00:00,06:00:00,3.220833333333333,4.0,2.5,10:00:00,02:00:00,29.229166666666668,40.5,18.0,23:00:00,16:00:00,33.44166666666667,44.0,23.9,23:00:00,14:00:00,30.492708333333336,34.3828125,4,1,1,1,4,2,12.104166666666666,8.4,16.2,11.604166666666666,94.04166666666669,11.133333333333333,0.0,0.0,1022.4791666666666,1004.9125,74.875,0.71,0.0979166666666666,9.0,17.8,291.2083333333333,285.1666666666667,19.4,12.1625,12.570833333333333,0.3602083333333333,0.3605833333333333,52.0,11.083333333333334,40.91666666666666,36.79583333333333,52.0,185.59166666666667
2020-11-02,35.47083333333333,50.4,27.0,18:00:00,02:00:00,6.333333333333333,28.0,0.0,14:00:00,02:00:00,3.3666666666666667,4.8,2.7,20:00:00,00:00:00,33.645833333333336,49.7,13.9,04:00:00,15:00:00,38.87916666666667,53.7,19.1,03:00:00,15:00:00,33.616840277777776,38.19895833333333,4,1,1,1,4,2,12.641666666666666,9.0,16.7,12.266666666666666,89.66666666666667,10.929166666666667,0.0,0.0,1022.9875,1005.4458333333332,53.91666666666666,1.03,0.1683333333333333,6.9,11.4,238.125,245.5,19.4,12.85,13.016666666666666,0.3586249999999999,0.3585833333333333,80.45833333333333,36.583333333333336,43.875,106.75833333333334,80.45833333333333,183.1625
2020-11-03,37.22083333333333,49.1,32.3,17:00:00,11:00:00,2.4166666666666665,11.0,0.0,15:00:00,00:00:00,2.8375,4.3,1.9,20:00:00,13:00:00,36.17916666666667,45.7,25.6,23:00:00,14:00:00,43.475,55.4,30.9,10:00:00,14:00:00,32.24097222222222,38.54618055555556,4,1,1,1,4,2,13.475,11.6,16.1,13.658333333333331,91.25,12.033333333333331,0.0,0.0,1023.425,1005.9166666666666,82.5,0.85,0.14375,5.3,8.3,137.0,147.20833333333334,11.5,13.9875,13.954166666666666,0.3549583333333333,0.3550416666666666,62.625,25.5,37.125,68.35000000000001,62.625,180.76666666666665
2020-11-04,38.4125,48.8,28.5,19:00:00,02:00:00,3.208333333333333,13.0,0.0,15:00:00,00:00:00,3.1375,3.8,2.5,21:00:00,17:00:00,37.4875,50.7,22.5,09:00:00,16:00:00,41.7,55.4,25.3,08:00:00,16:00:00,38.8921875,44.64045138888889,4,1,1,1,4,3,13.454166666666666,12.0,15.6,13.558333333333332,93.33333333333331,12.35,1.8,1.8,1023.55,1006.0416666666666,86.0,0.64,0.11,6.9,10.5,165.125,146.04166666666666,13.7,14.141666666666666,14.416666666666666,0.35925,0.3534166666666666,42.458333333333336,12.583333333333334,29.875,33.375,42.458333333333336,178.39583333333334
2020-11-05,38.95,58.6,27.8,19:00:00,06:00:00,6.791666666666667,29.0,0.0,15:00:00,00:00:00,3.170833333333333,4.2,2.4,09:00:00,03:00:00,32.704166666666666,50.6,22.8,10:00:00,17:00:00,37.766666666666666,54.4,27.1,10:00:00,14:00:00,33.834375,38.723958333333336,4,1,1,1,4,2,13.729166666666666,11.5,17.3,13.65,89.58333333333333,11.983333333333334,0.0,0.0,1029.6666666666667,1012.0625,52.583333333333336,0.93,0.17875,8.0,12.8,157.58333333333334,124.25,15.8,14.120833333333332,14.3375,0.3575,0.3531249999999999,70.29166666666667,34.041666666666664,36.25,101.42916666666667,70.29166666666667,176.07500000000002
2020-11-06,41.37083333333333,65.3,28.3,21:00:00,13:00:00,7.541666666666667,30.0,0.0,14:00:00,01:00:00,3.2875,5.8,2.5,20:00:00,05:00:00,26.745833333333334,39.5,17.9,23:00:00,15:00:00,32.6,44.9,23.2,23:00:00,15:00:00,28.48819444444445,33.69652777777778,4,2,1,1,4,2,12.566666666666668,9.1,16.2,11.7375,83.5,9.604166666666666,0.0,0.0,1032.075,1014.3625,40.333333333333336,1.24,0.2666666666666666,8.9,14.0,132.70833333333334,171.875,19.4,13.9,14.245833333333332,0.3509583333333333,0.3508333333333333,93.5,64.08333333333333,29.416666666666668,172.77916666666667,93.5,173.78333333333333
2020-11-07,36.94583333333333,52.1,24.7,20:00:00,06:00:00,7.333333333333333,29.0,0.0,15:00:00,00:00:00,3.283333333333333,4.1,2.6,12:00:00,04:00:00,40.06666666666667,50.4,28.9,21:00:00,09:00:00,45.21666666666667,54.1,39.6,21:00:00,05:00:00,32.93663194444444,39.16822916666666,4,1,1,1,4,2,10.195833333333333,6.8,15.1,9.254166666666666,91.41666666666669,8.804166666666667,0.0,0.0,1030.175,1012.3458333333332,34.125,1.04,0.1275,6.8,10.7,248.375,267.4166666666667,14.8,12.016666666666666,13.141666666666666,0.3445833333333333,0.3470833333333333,92.375,57.25,35.125,162.00416666666666,92.375,171.54166666666666
2020-11-08,29.979166666666668,52.0,18.3,20:00:00,15:00:00,13.625,50.0,0.0,16:00:00,22:00:00,3.5125,4.7,2.6,12:00:00,01:00:00,37.2625,46.2,26.0,00:00:00,13:00:00,42.05416666666667,49.1,31.0,00:00:00,15:00:00,40.73333333333333,45.04809027777778,4,1,1,1,4,3,10.595833333333331,6.5,16.7,9.229166666666666,86.83333333333333,8.279166666666667,0.0,0.0,1026.6041666666667,1008.8625,16.625,1.2,0.2145833333333333,10.7,18.9,294.4166666666667,281.2916666666667,22.3,11.35,12.366666666666667,0.3419166666666666,0.3449583333333333,97.20833333333331,69.04166666666667,28.166666666666668,187.52916666666667,97.20833333333331,169.32500000000002
2020-11-09,43.75416666666666,70.8,28.9,20:00:00,05:00:00,9.5,42.0,0.0,15:00:00,00:00:00,4.0375000000000005,5.5,2.5,19:00:00,03:00:00,41.3625,57.8,27.9,23:00:00,16:00:00,47.55833333333334,64.3,37.4,23:00:00,15:00:00,37.88368055555556,43.54635416666667,4,2,1,1,4,3,10.829166666666666,6.7,16.8,10.029166666666669,87.16666666666667,8.654166666666667,0.0,0.0,1024.3833333333334,1006.6916666666666,5.958333333333333,1.19,0.20125,6.0,8.3,209.41666666666663,234.91666666666663,16.9,11.483333333333334,12.241666666666667,0.3377916666666667,0.3417083333333333,101.875,77.875,24.0,224.09583333333333,101.875,167.19583333333335
2020-11-10,50.51666666666667,72.8,31.2,18:00:00,06:00:00,5.541666666666667,24.0,0.0,16:00:00,00:00:00,4.1375,5.8,3.3,12:00:00,05:00:00,57.525,69.7,48.4,23:00:00,06:00:00,68.97500000000001,84.0,54.2,23:00:00,06:00:00,49.59496527777778,57.74791666666667,4,2,1,1,4,4,10.254166666666666,6.7,15.8,9.420833333333333,90.875,8.737499999999999,0.0,0.0,1025.25,1007.5208333333334,38.54166666666666,0.87,0.1391666666666667,5.6,9.0,146.54166666666666,149.29166666666666,14.0,11.066666666666668,11.983333333333334,0.3346666666666666,0.3390416666666667,75.375,34.958333333333336,40.41666666666666,101.6125,75.375,165.15416666666667
2020-11-11,40.8625,49.0,33.3,21:00:00,07:00:00,3.75,13.0,0.0,15:00:00,01:00:00,3.695833333333333,4.5,2.7,05:00:00,16:00:00,50.60833333333333,70.7,33.3,00:00:00,15:00:00,57.4875,83.1,37.4,02:00:00,16:00:00,57.63697916666666,68.02204861111112,5,2,1,1,5,4,9.383333333333333,7.2,12.8,7.983333333333333,90.95833333333331,7.9125,0.0,0.0,1025.8458333333333,1008.0458333333332,58.91666666666666,0.71,0.1183333333333333,11.9,16.0,90.75,91.75,23.0,10.470833333333331,11.708333333333334,0.33175,0.3360833333333333,56.91666666666666,26.041666666666668,30.875,74.94166666666668,56.91666666666666,163.13333333333333
2020-11-12,45.69583333333333,63.4,35.0,21:00:00,13:00:00,8.708333333333334,29.0,0.0,15:00:00,22:00:00,3.7125,6.1,2.4,11:00:00,18:00:00,46.75,61.0,36.9,23:00:00,14:00:00,54.32083333333333,71.3,43.5,23:00:00,14:00:00,44.979513888888896,51.50625,4,2,1,1,4,4,9.920833333333333,7.7,13.7,8.737499999999999,86.54166666666667,7.683333333333334,0.0,0.0,1025.1333333333334,1007.3791666666666,62.25,0.87,0.1816666666666666,5.9,12.9,98.54166666666669,120.83333333333331,12.6,11.008333333333333,11.666666666666666,0.3300833333333333,0.3341666666666666,73.70833333333333,39.04166666666666,34.666666666666664,114.34583333333336,73.70833333333333,161.11666666666667
2020-11-13,44.49166666666667,51.6,33.3,22:00:00,02:00:00,4.0,16.0,0.0,15:00:00,00:00:00,3.3166666666666664,4.1,2.6,22:00:00,01:00:00,59.375,69.3,50.5,21:00:00,06:00:00,68.88333333333334,74.4,60.2,14:00:00,06:00:00,53.003993055555554,62.239583333333336,5,2,1,1,5,4,9.445833333333333,6.6,12.2,8.379166666666666,91.625,8.116666666666667,0.0,0.0,1025.8125,1008.0083333333332,73.08333333333333,0.49,0.1083333333333333,7.1,14.1,80.91666666666667,118.83333333333331,13.7,10.3875,11.458333333333334,0.3304166666666667,0.333375,37.583333333333336,7.625,29.95833333333333,28.604166666666668,37.583333333333336,159.13333333333333
2020-11-14,38.65416666666667,44.8,30.6,00:00:00,05:00:00,3.7916666666666665,19.0,0.0,15:00:00,01:00:00,3.2375000000000003,3.9,2.4,00:00:00,06:00:00,54.1375,62.3,45.9,01:00:00,13:00:00,61.333333333333336,68.7,52.7,08:00:00,15:00:00,58.48767361111111,66.46076388888889,5,1,1,1,5,4,9.520833333333334,6.8,13.2,8.491666666666667,90.83333333333331,8.025,0.0,0.0,1025.925,1008.1291666666666,67.20833333333333,0.71,0.125,8.4,8.6,153.5,96.79166666666669,12.6,10.366666666666667,11.2,0.3265,0.3301666666666666,56.79166666666666,23.625,33.166666666666664,72.21666666666667,56.79166666666666,157.175
2020-11-15,30.320833333333336,40.6,17.2,00:00:00,14:00:00,12.375,41.0,0.0,15:00:00,00:00:00,3.45,5.2,2.8,20:00:00,06:00:00,52.708333333333336,62.4,42.6,08:00:00,16:00:00,60.23333333333333,73.7,48.4,08:00:00,14:00:00,52.62152777777778,59.98489583333333,5,1,1,1,5,4,9.879166666666666,7.2,12.6,8.816666666666666,87.0,7.708333333333333,0.3,0.3,1023.1125,1005.375,66.29166666666667,0.8,0.1733333333333333,5.1,7.7,191.33333333333331,221.625,14.4,11.041666666666666,11.541666666666666,0.3246666666666666,0.3282083333333334,67.41666666666667,34.333333333333336,33.083333333333336,108.4625,67.41666666666667,155.25
2020-11-16,34.45,47.9,23.9,21:00:00,06:00:00,11.791666666666666,33.0,0.0,15:00:00,22:00:00,3.1875,4.1,1.9,13:00:00,05:00:00,38.80833333333333,61.4,17.6,00:00:00,17:00:00,42.516666666666666,65.1,26.6,00:00:00,16:00:00,48.11979166666666,53.25138888888889,4,1,1,1,4,4,10.05,6.4,13.6,9.0125,90.29166666666669,8.466666666666667,4.2,4.2,1018.5875,1000.9666666666668,55.75,0.77,0.1325,9.2,14.1,201.29166666666663,184.41666666666663,18.7,11.379166666666668,12.008333333333333,0.3597083333333333,0.3314166666666667,65.25,34.208333333333336,31.041666666666668,105.94166666666666,65.25,153.35
2020-11-17,45.25416666666666,64.3,29.8,18:00:00,06:00:00,4.291666666666667,19.0,0.0,15:00:00,00:00:00,3.5041666666666664,5.3,2.3,21:00:00,14:00:00,33.50833333333333,50.6,11.6,23:00:00,06:00:00,40.16666666666666,59.9,14.1,23:00:00,06:00:00,32.24878472222222,36.91475694444444,4,2,1,1,4,2,8.512500000000001,5.4,13.4,7.079166666666667,88.58333333333333,6.645833333333333,0.0,0.0,1027.5416666666667,1009.6625,10.958333333333334,0.96,0.1470833333333333,7.4,17.5,154.25,135.58333333333334,13.7,9.629166666666666,10.979166666666666,0.3520833333333333,0.33975,89.83333333333333,65.0,24.83333333333333,203.3708333333333,89.83333333333333,151.47916666666666
2020-11-18,39.57083333333333,54.3,30.4,00:00:00,06:00:00,3.1666666666666665,11.0,0.0,13:00:00,00:00:00,3.9625,5.4,2.9,19:00:00,03:00:00,48.84166666666667,59.4,36.4,01:00:00,16:00:00,53.99166666666667,64.8,41.7,01:00:00,16:00:00,43.372395833333336,49.84600694444444,4,1,1,1,4,3,7.0,3.4,12.0,5.125,88.95833333333333,5.2,0.0,0.0,1030.1958333333334,1012.1708333333332,7.041666666666667,0.86,0.12875,8.0,12.2,263.2083333333333,266.0833333333333,15.5,8.1,9.9625,0.3462499999999999,0.3415416666666667,87.375,62.833333333333336,24.541666666666668,197.61666666666667,87.375,149.65416666666667
2020-11-19,42.833333333333336,64.5,27.4,18:00:00,05:00:00,2.2916666666666665,9.0,0.0,14:00:00,00:00:00,4.091666666666667,5.4,2.8,10:00:00,06:00:00,49.4625,62.1,40.5,20:00:00,05:00:00,56.19166666666666,74.0,44.3,19:00:00,05:00:00,47.484722222222224,52.71354166666666,4,2,1,1,4,4,6.016666666666667,2.3,11.4,4.058333333333334,93.20833333333331,4.920833333333333,0.0,0.0,1023.7375,1005.775,30.375,0.79,0.0825,7.6,15.0,247.08333333333331,258.1666666666667,16.6,7.179166666666667,8.975,0.3431666666666667,0.3420416666666667,82.54166666666667,55.958333333333336,26.58333333333333,177.7458333333333,82.54166666666667,147.85
2020-11-20,45.67916666666667,77.0,30.0,21:00:00,04:00:00,13.041666666666666,40.0,0.0,13:00:00,00:00:00,2.770833333333333,3.7,2.2,00:00:00,06:00:00,11.041666666666666,28.4,3.4,00:00:00,04:00:00,13.991666666666667,35.4,5.0,00:00:00,04:00:00,29.224131944444448,35.04461805555555,4,2,1,1,4,2,8.083333333333334,4.4,14.1,5.429166666666667,73.875,3.266666666666667,2.6,2.6,1023.55,1005.7125,36.833333333333336,1.23,0.3208333333333333,14.0,25.0,146.79166666666666,137.29166666666666,36.0,8.454166666666667,9.25,0.3501666666666667,0.3423333333333334,89.66666666666667,68.29166666666667,21.375,209.21666666666667,89.66666666666667,146.1
2020-11-21,38.68333333333333,56.5,17.4,22:00:00,13:00:00,16.875,54.0,0.0,14:00:00,00:00:00,2.7416666666666667,3.5,2.2,21:00:00,13:00:00,19.22083333333333,35.5,8.4,22:00:00,14:00:00,23.40416666666667,35.2,13.5,22:00:00,15:00:00,15.955208333333331,19.471527777777776,2,1,1,1,2,1,5.6625000000000005,1.3,9.8,2.333333333333333,63.0,-1.2375,0.0,0.0,1033.3041666666666,1015.1375,15.166666666666666,1.07,0.3625,10.7,19.4,55.41666666666666,75.04166666666667,19.8,7.283333333333334,9.016666666666667,0.3339583333333333,0.3384583333333333,88.58333333333333,62.875,25.70833333333333,204.6916666666667,88.58333333333333,144.38750000000002
2020-11-22,38.425,54.3,20.6,01:00:00,14:00:00,14.833333333333334,54.0,0.0,15:00:00,00:00:00,3.1875,4.5,2.6,19:00:00,15:00:00,30.641666666666666,41.6,18.9,20:00:00,14:00:00,33.4125,41.9,21.6,21:00:00,13:00:00,25.517534722222223,29.260416666666668,4,1,1,1,4,2,3.483333333333333,-0.3,9.3,0.275,69.66666666666667,-1.9041666666666663,0.0,0.0,1032.3125,1014.0208333333334,9.958333333333334,0.94,0.2683333333333333,9.4,17.1,167.04166666666666,185.79166666666663,20.9,5.1,7.358333333333333,0.32625,0.3323333333333333,90.125,69.0,21.125,224.80833333333337,90.125,142.72916666666666
2020-11-23,53.62916666666666,68.5,38.3,18:00:00,07:00:00,7.291666666666667,27.0,0.0,14:00:00,07:00:00,3.7416666666666663,5.5,2.6,10:00:00,01:00:00,42.19583333333333,60.1,32.6,23:00:00,16:00:00,47.4,69.3,36.3,23:00:00,03:00:00,35.44357638888889,38.57118055555555,4,2,1,1,4,2,2.7583333333333333,-1.4,8.9,-0.1375,82.20833333333333,-0.1625,0.0,0.0,1028.7791666666667,1010.5,13.0,0.84,0.1583333333333333,9.5,14.1,188.875,191.91666666666663,14.4,4.425,6.445833333333333,0.3239166666666667,0.3297916666666666,89.29166666666667,69.20833333333333,20.08333333333333,227.01666666666665,89.29166666666667,141.10833333333332
2020-11-24,60.72083333333333,86.6,43.2,22:00:00,08:00:00,4.291666666666667,16.0,0.0,13:00:00,06:00:00,4.341666666666667,6.2,2.4,23:00:00,05:00:00,49.31666666666666,62.3,38.9,23:00:00,06:00:00,53.94583333333333,67.1,44.4,00:00:00,05:00:00,46.84322916666667,52.49930555555556,4,2,1,1,4,4,3.9291666666666663,-0.8,10.2,1.375,86.58333333333333,1.7708333333333333,0.0,0.0,1028.375,1010.175,13.958333333333334,0.8,0.1320833333333333,7.6,13.3,262.7916666666667,255.875,14.4,5.179166666666666,6.570833333333333,0.3224166666666667,0.3277916666666666,84.875,62.66666666666666,22.20833333333333,203.44583333333333,84.875,139.54999999999998
2020-11-25,66.26666666666667,87.8,44.1,22:00:00,07:00:00,3.9583333333333335,19.0,0.0,15:00:00,00:00:00,5.570833333333333,6.5,4.6,00:00:00,22:00:00,57.833333333333336,69.8,43.7,23:00:00,16:00:00,63.4625,76.5,48.0,22:00:00,14:00:00,54.58663194444444,59.19427083333333,5,2,1,1,5,4,3.2916666666666665,-1.1,9.3,0.8166666666666668,85.25,0.9125,0.0,0.0,1025.1375,1006.9541666666668,1.3333333333333333,0.8300000000000001,0.1383333333333333,6.6,7.4,269.2916666666667,239.83333333333331,12.6,4.2375,5.9750000000000005,0.323875,0.327875,86.875,68.54166666666667,18.33333333333333,227.4333333333333,86.875,138.03333333333333
2020-11-26,65.05,86.5,47.0,22:00:00,08:00:00,3.333333333333333,18.0,0.0,15:00:00,00:00:00,5.925,7.5,4.4,23:00:00,16:00:00,68.27499999999999,84.5,59.7,23:00:00,16:00:00,74.28750000000001,89.1,63.3,23:00:00,16:00:00,61.771875,68.33802083333333,5,2,1,1,5,4,2.4166666666666665,-1.6,7.4,-0.0208333333333333,92.41666666666669,1.2791666666666666,0.0,0.0,1025.3833333333334,1007.1416666666668,33.416666666666664,0.63,0.0629166666666666,7.6,7.6,252.04166666666663,216.70833333333331,15.8,3.375,5.229166666666667,0.3191666666666666,0.3244166666666667,77.54166666666667,53.208333333333336,24.33333333333333,177.96666666666667,77.54166666666667,136.575
